project_id,state,district_code,project_type,land_type,land_area_acres,num_affected_families,num_departments_involved,notification_age_days,compensation_status,compensation_disbursed_pct,possession_status,legal_disputes_count,court_case_pending,rehabilitation_required,rehabilitation_progress_pct,stakeholder_responsiveness_score,historical_dept_performance_score,public_objections_count,pending_approvals_count,budget_utilization_pct,monsoon_season_overlap,is_delayed,delay_days
LAP-10671,Bihar,BIH-3,Renewable Energy,Government,29.0,133,1,1160,Not Started,2,Partial Possession,0,0,0,100,8.0,62.3,2,3,85.1,0,0,0
LAP-10672,Uttar Pradesh,UTT-4,Urban Development,Private Agricultural,75.3,163,1,294,Fully Disbursed,94,Survey Complete,0,0,1,1,8.7,39.5,0,4,19.5,0,0,0
LAP-10673,Odisha,ODI-6,Power Transmission,Private Agricultural,29.6,142,3,81,Partially Disbursed,10,Partial Possession,1,0,0,100,4.0,45.2,0,8,40.6,1,0,0
LAP-10674,Telangana,TEL-2,Power Transmission,Private Agricultural,35.9,368,2,636,Not Started,7,Survey Complete,1,1,0,100,3.2,58.9,1,6,27.3,0,0,0
LAP-10675,Uttar Pradesh,UTT-1,Urban Development,Private Agricultural,23.5,256,1,1047,Partially Disbursed,55,Not Started,1,1,1,43,2.1,35.8,1,1,48.8,0,0,0
LAP-10676,Haryana,HAR-1,Urban Development,Mixed,3.9,59,1,194,Fully Disbursed,95,Not Started,0,0,1,68,7.5,87.0,1,3,41.4,0,0,0
LAP-10677,Chhattisgarh,CHH-6,Urban Development,Tribal,31.2,86,6,443,Fully Disbursed,90,Full Possession,0,0,0,100,10.0,84.4,3,5,67.8,1,1,16
LAP-10678,Karnataka,KAR-2,Airport,Mixed,10.6,55,6,858,Not Started,2,Full Possession,1,1,0,100,6.8,86.5,1,3,63.5,1,1,156
LAP-10679,Odisha,ODI-6,Renewable Energy,Forest,21.6,18,2,958,Partially Disbursed,15,Survey Complete,0,0,0,100,7.3,81.8,1,8,61.8,1,0,0
LAP-10680,Madhya Pradesh,MAD-2,Highway,Private Agricultural,5.0,59,2,861,Not Started,6,Award Declared,2,1,1,22,6.0,97.5,4,7,47.0,0,0,0
LAP-10681,Madhya Pradesh,MAD-1,Irrigation,Government,23.7,9,5,49,Not Started,8,Not Started,0,0,0,100,7.0,57.4,1,2,75.9,0,0,0
LAP-10682,West Bengal,WES-3,Industrial Corridor,Government,102.7,15,1,1409,Partially Disbursed,49,Partial Possession,0,0,1,94,10.0,41.8,2,0,80.7,0,0,0
LAP-10683,Bihar,BIH-2,Industrial Corridor,Private Agricultural,26.0,129,5,1065,Fully Disbursed,99,Full Possession,3,0,0,100,4.8,46.3,0,6,76.9,1,1,271
LAP-10684,Uttar Pradesh,UTT-1,Power Transmission,Government,66.8,34,2,1200,Partially Disbursed,44,Full Possession,2,0,0,100,6.5,75.7,4,2,35.6,0,1,187
LAP-10685,Madhya Pradesh,MAD-5,Railway,Private Agricultural,37.2,38,2,689,Not Started,1,Not Started,0,0,1,49,8.3,41.8,5,6,59.4,1,0,0
LAP-10686,Uttar Pradesh,UTT-1,Highway,Mixed,51.4,56,2,799,Fully Disbursed,96,Award Declared,0,0,0,100,10.0,61.0,1,5,62.8,0,0,0
LAP-10687,Jharkhand,JHA-3,Highway,Private Agricultural,6.6,7,6,1273,Fully Disbursed,89,Full Possession,0,0,1,18,7.8,58.0,1,5,36.7,1,0,0
LAP-10688,Telangana,TEL-2,Irrigation,Forest,93.0,571,2,271,Fully Disbursed,90,Not Started,2,1,1,36,8.3,85.3,1,8,100.0,0,1,104
LAP-10689,Odisha,ODI-5,Highway,Private Agricultural,1.5,36,6,957,Not Started,0,Partial Possession,0,0,0,100,6.8,87.9,1,1,29.5,0,0,0
LAP-10690,Jharkhand,JHA-1,Power Transmission,Forest,7.4,24,6,1417,Not Started,0,Partial Possession,1,1,1,96,6.6,90.8,2,8,10.9,1,0,0
LAP-10691,Karnataka,KAR-2,Urban Development,Government,14.4,18,3,493,Partially Disbursed,10,Award Declared,0,0,1,74,8.5,69.3,3,7,52.5,0,0,0
LAP-10692,Madhya Pradesh,MAD-6,Power Transmission,Tribal,124.8,100,3,1417,Fully Disbursed,87,Award Declared,1,0,1,14,7.8,73.1,2,0,59.6,0,1,74
LAP-10693,Jharkhand,JHA-2,Urban Development,Government,94.5,95,4,224,Partially Disbursed,16,Partial Possession,0,0,0,100,3.5,50.1,3,7,71.1,0,0,0
LAP-10694,Uttar Pradesh,UTT-1,Urban Development,Private Agricultural,24.4,68,6,1405,Partially Disbursed,13,Partial Possession,0,0,1,99,9.9,40.9,2,3,58.9,1,0,0
LAP-10695,Tamil Nadu,TAM-5,Highway,Mixed,125.0,47,3,1047,Partially Disbursed,77,Award Declared,2,1,0,100,6.5,76.5,3,4,51.6,0,0,0
LAP-10696,Chhattisgarh,CHH-2,Highway,Forest,23.6,14,4,165,Partially Disbursed,25,Not Started,1,0,0,100,8.0,83.9,0,2,54.9,1,0,0
LAP-10697,Jharkhand,JHA-1,Highway,Forest,16.1,23,2,543,Fully Disbursed,90,Not Started,1,0,0,100,6.8,62.0,3,8,63.3,0,1,80
LAP-10698,Rajasthan,RAJ-3,Railway,Private Agricultural,17.5,48,3,1458,Partially Disbursed,19,Not Started,0,0,1,1,3.1,26.6,1,3,84.8,0,1,106
LAP-10699,Chhattisgarh,CHH-6,Power Transmission,Government,5.7,289,2,425,Partially Disbursed,53,Award Declared,1,0,0,100,2.9,51.5,1,4,55.8,0,0,0
LAP-10700,Jharkhand,JHA-4,Power Transmission,Government,13.3,9,2,1025,Partially Disbursed,20,Partial Possession,1,0,1,99,6.7,100.0,0,2,32.4,0,0,0
LAP-10701,Punjab,PUN-1,Irrigation,Mixed,54.8,53,5,1168,Fully Disbursed,88,Partial Possession,0,0,0,100,6.7,92.3,0,3,61.8,0,0,0
LAP-10702,Rajasthan,RAJ-6,Urban Development,Tribal,32.6,64,1,1146,Not Started,3,Not Started,0,0,1,76,8.3,84.6,1,6,55.8,0,0,0
LAP-10703,Haryana,HAR-4,Renewable Energy,Tribal,104.2,23,3,556,Fully Disbursed,89,Survey Complete,5,1,1,57,8.7,51.5,0,3,81.6,0,1,325
LAP-10704,Madhya Pradesh,MAD-6,Urban Development,Private Agricultural,60.2,79,1,1278,Partially Disbursed,54,Survey Complete,0,0,1,77,2.9,23.9,3,6,77.0,1,1,35
LAP-10705,Chhattisgarh,CHH-2,Highway,Private Agricultural,10.1,25,5,245,Fully Disbursed,87,Not Started,0,0,0,100,5.1,97.9,5,2,28.6,0,0,0
LAP-10706,West Bengal,WES-2,Urban Development,Tribal,4.3,10,3,142,Not Started,1,Not Started,2,1,0,100,7.1,51.5,2,2,60.5,0,1,155
LAP-10707,Rajasthan,RAJ-1,Highway,Government,21.5,39,2,1300,Not Started,1,Not Started,3,0,0,100,4.9,68.1,2,8,80.5,0,1,350
LAP-10708,Telangana,TEL-1,Urban Development,Private Agricultural,62.4,32,2,53,Fully Disbursed,85,Not Started,1,0,0,100,5.9,34.4,4,3,56.7,0,0,0
LAP-10709,Madhya Pradesh,MAD-1,Highway,Private Agricultural,16.5,39,4,211,Partially Disbursed,40,Partial Possession,0,0,1,99,8.2,37.8,3,5,79.4,0,0,0
LAP-10710,Telangana,TEL-5,Renewable Energy,Government,130.7,41,5,74,Not Started,4,Award Declared,0,0,0,100,8.5,55.8,1,4,43.8,0,0,0
LAP-10711,Punjab,PUN-1,Highway,Private Agricultural,29.8,34,6,190,Partially Disbursed,13,Survey Complete,0,0,0,100,3.1,46.2,2,7,45.7,0,1,3
LAP-10712,Telangana,TEL-4,Highway,Tribal,60.2,52,2,685,Not Started,0,Survey Complete,1,1,0,100,8.0,51.4,2,8,65.3,0,0,0
LAP-10713,Maharashtra,MAH-1,Railway,Forest,27.7,78,3,1020,Partially Disbursed,58,Not Started,2,1,0,100,10.0,64.1,8,6,18.3,1,1,73
LAP-10714,Maharashtra,MAH-4,Irrigation,Forest,11.8,13,4,266,Partially Disbursed,77,Full Possession,1,1,0,100,10.0,59.5,2,6,40.3,0,0,0
LAP-10715,Chhattisgarh,CHH-1,Urban Development,Private Agricultural,36.4,20,6,549,Fully Disbursed,85,Not Started,1,1,1,69,1.3,63.9,3,6,29.0,0,1,304
LAP-10716,Punjab,PUN-3,Highway,Forest,28.2,121,2,942,Not Started,5,Full Possession,5,1,0,100,5.4,46.5,3,3,34.5,0,1,71
LAP-10717,Rajasthan,RAJ-5,Highway,Tribal,6.2,741,6,768,Partially Disbursed,35,Survey Complete,1,1,0,100,6.3,59.2,0,7,35.8,0,1,239
LAP-10718,Punjab,PUN-5,Irrigation,Private Agricultural,19.3,34,5,1226,Fully Disbursed,95,Not Started,1,1,1,9,4.5,56.0,5,8,66.7,0,1,316
LAP-10719,Telangana,TEL-2,Industrial Corridor,Private Agricultural,9.0,59,2,1488,Fully Disbursed,87,Survey Complete,0,0,1,54,6.3,64.8,3,0,57.7,0,0,0
LAP-10720,Rajasthan,RAJ-2,Irrigation,Tribal,137.0,12,2,701,Partially Disbursed,43,Partial Possession,1,1,1,77,3.7,65.3,6,8,65.1,0,1,118
LAP-10721,Bihar,BIH-4,Renewable Energy,Government,130.3,11,4,660,Partially Disbursed,50,Full Possession,3,1,1,31,4.2,94.5,2,7,64.8,0,1,99
LAP-10722,Telangana,TEL-2,Airport,Government,1.6,72,5,599,Not Started,1,Full Possession,1,0,1,76,7.1,46.6,2,5,36.2,0,0,0
LAP-10723,Uttar Pradesh,UTT-4,Urban Development,Private Agricultural,8.5,23,4,60,Not Started,6,Full Possession,1,1,1,9,6.5,95.0,1,1,69.5,0,0,0
LAP-10724,Rajasthan,RAJ-1,Highway,Mixed,82.8,165,4,46,Fully Disbursed,99,Survey Complete,1,1,0,100,9.1,69.2,2,5,67.8,0,0,0
LAP-10725,Gujarat,GUJ-5,Power Transmission,Private Agricultural,32.7,5,3,689,Fully Disbursed,94,Partial Possession,1,0,1,4,5.4,62.2,2,5,86.8,0,0,0
LAP-10726,Tamil Nadu,TAM-5,Power Transmission,Private Agricultural,78.7,12,3,378,Not Started,8,Survey Complete,0,0,1,65,9.3,70.3,1,8,61.7,1,0,0
LAP-10727,Uttar Pradesh,UTT-2,Renewable Energy,Private Agricultural,16.8,18,2,1339,Partially Disbursed,46,Award Declared,1,0,0,100,7.4,11.5,2,2,19.7,0,0,0
LAP-10728,Uttar Pradesh,UTT-6,Power Transmission,Private Agricultural,26.5,4,4,19,Partially Disbursed,53,Partial Possession,0,0,0,100,5.5,69.9,1,4,61.7,0,0,0
LAP-10729,Madhya Pradesh,MAD-4,Power Transmission,Private Agricultural,51.6,315,6,1060,Partially Disbursed,16,Not Started,1,1,0,100,6.5,83.2,1,8,0.0,0,0,0
LAP-10730,Haryana,HAR-6,Renewable Energy,Private Agricultural,95.6,445,5,1312,Not Started,5,Full Possession,1,0,0,100,1.1,51.8,2,3,27.6,0,1,209
LAP-10731,West Bengal,WES-5,Urban Development,Private Agricultural,23.9,7,5,548,Partially Disbursed,65,Not Started,1,0,1,87,6.4,50.7,2,2,58.5,0,0,0
LAP-10732,Bihar,BIH-4,Airport,Government,2.5,70,1,32,Fully Disbursed,86,Partial Possession,0,0,1,65,5.5,73.1,6,7,56.6,0,0,0
LAP-10733,Rajasthan,RAJ-3,Renewable Energy,Private Agricultural,76.4,43,1,1074,Not Started,4,Full Possession,1,0,0,100,8.5,55.7,0,4,20.1,0,1,30
LAP-10734,Gujarat,GUJ-1,Urban Development,Tribal,68.1,111,2,222,Partially Disbursed,71,Full Possession,1,1,1,64,10.0,86.7,3,2,17.5,0,1,112
LAP-10735,Maharashtra,MAH-3,Highway,Government,113.4,65,5,1101,Partially Disbursed,53,Survey Complete,0,0,1,16,4.3,79.5,0,0,41.4,1,0,0
LAP-10736,Madhya Pradesh,MAD-3,Industrial Corridor,Forest,13.5,87,5,30,Fully Disbursed,90,Survey Complete,0,0,0,100,6.5,56.5,3,3,78.6,0,0,0
LAP-10737,Haryana,HAR-2,Highway,Mixed,22.1,39,2,1085,Not Started,9,Not Started,2,1,0,100,7.4,59.4,0,8,56.1,0,1,27
LAP-10738,Rajasthan,RAJ-5,Power Transmission,Forest,24.8,39,3,858,Partially Disbursed,27,Not Started,1,1,1,58,6.0,66.5,2,8,100.0,0,1,138
LAP-10739,Karnataka,KAR-2,Highway,Private Agricultural,40.5,39,1,837,Not Started,9,Survey Complete,0,0,1,96,8.2,42.2,6,6,38.9,0,1,24
LAP-10740,Maharashtra,MAH-4,Power Transmission,Government,201.2,121,5,57,Partially Disbursed,77,Partial Possession,1,0,0,100,9.6,44.3,2,0,13.8,0,0,0
LAP-10741,Maharashtra,MAH-6,Highway,Private Agricultural,21.6,90,1,182,Fully Disbursed,96,Award Declared,1,1,0,100,6.7,65.7,2,4,68.2,1,1,24
LAP-10742,Odisha,ODI-3,Highway,Tribal,52.7,551,4,937,Partially Disbursed,70,Survey Complete,1,1,1,41,5.7,48.7,0,5,30.6,0,0,0
LAP-10743,Rajasthan,RAJ-4,Renewable Energy,Private Agricultural,16.6,17,1,1199,Partially Disbursed,51,Survey Complete,1,0,1,16,10.0,54.3,4,5,69.9,1,0,0
LAP-10744,Karnataka,KAR-6,Highway,Government,24.3,28,5,1128,Partially Disbursed,64,Not Started,1,0,0,100,9.7,82.2,2,7,82.4,0,0,0
LAP-10745,Uttar Pradesh,UTT-2,Renewable Energy,Private Agricultural,11.6,21,3,890,Not Started,1,Award Declared,0,0,1,27,6.8,52.3,2,6,59.6,0,0,0
LAP-10746,Jharkhand,JHA-2,Urban Development,Tribal,8.9,346,3,1445,Fully Disbursed,96,Not Started,3,1,1,21,5.7,45.9,2,5,51.1,1,1,284
LAP-10747,Punjab,PUN-6,Airport,Private Agricultural,30.7,27,5,1218,Fully Disbursed,85,Survey Complete,0,0,1,61,6.3,73.3,1,4,44.3,0,0,0
LAP-10748,West Bengal,WES-6,Urban Development,Private Agricultural,88.4,115,1,1291,Not Started,4,Full Possession,1,1,1,57,7.6,10.7,3,6,70.1,1,0,0
LAP-10749,Karnataka,KAR-2,Highway,Private Agricultural,5.0,62,1,1265,Not Started,1,Not Started,1,1,1,41,4.9,67.5,2,1,42.7,0,0,0
LAP-10750,Maharashtra,MAH-1,Irrigation,Tribal,8.5,30,5,1233,Fully Disbursed,87,Full Possession,2,1,0,100,6.7,59.2,2,3,36.8,0,1,87
LAP-10751,Tamil Nadu,TAM-2,Highway,Forest,107.1,42,6,79,Not Started,2,Survey Complete,0,0,0,100,1.9,77.6,2,3,40.4,0,0,0
LAP-10752,Karnataka,KAR-5,Railway,Tribal,7.7,45,5,229,Fully Disbursed,91,Award Declared,2,1,1,47,6.9,58.6,0,7,84.4,0,0,0
LAP-10753,Haryana,HAR-5,Irrigation,Tribal,91.3,150,4,41,Fully Disbursed,93,Survey Complete,5,1,0,100,10.0,41.1,1,4,88.0,1,1,152
LAP-10754,Rajasthan,RAJ-2,Power Transmission,Mixed,188.9,39,3,132,Fully Disbursed,90,Full Possession,0,0,0,100,8.3,56.0,1,8,67.4,0,0,0
LAP-10755,Tamil Nadu,TAM-6,Urban Development,Government,33.8,290,6,522,Fully Disbursed,92,Partial Possession,0,0,0,100,2.3,51.5,3,3,51.5,0,0,0
LAP-10756,Chhattisgarh,CHH-2,Industrial Corridor,Mixed,60.7,34,5,354,Fully Disbursed,88,Survey Complete,0,0,0,100,7.5,61.6,2,5,90.6,0,0,0
LAP-10757,Bihar,BIH-1,Airport,Private Agricultural,88.3,45,5,1032,Partially Disbursed,80,Not Started,1,0,1,36,1.9,42.7,3,6,20.2,0,1,20
LAP-10758,Punjab,PUN-1,Railway,Private Agricultural,5.5,91,4,1341,Partially Disbursed,44,Award Declared,1,1,1,22,3.4,50.0,1,3,56.5,0,1,50
LAP-10759,Bihar,BIH-1,Irrigation,Tribal,30.8,111,4,129,Not Started,9,Partial Possession,0,0,1,47,2.8,64.4,2,7,57.4,0,0,0
LAP-10760,Telangana,TEL-5,Industrial Corridor,Private Agricultural,93.0,164,6,762,Fully Disbursed,99,Survey Complete,1,1,1,62,5.1,100.0,2,8,56.0,0,0,0
LAP-10761,West Bengal,WES-5,Airport,Private Agricultural,26.2,35,5,1445,Not Started,7,Full Possession,0,0,0,100,5.3,84.9,2,8,61.9,1,0,0
LAP-10762,Odisha,ODI-5,Power Transmission,Tribal,167.1,57,1,1489,Partially Disbursed,41,Survey Complete,1,1,0,100,7.9,27.9,4,4,58.7,0,1,295
LAP-10763,Punjab,PUN-3,Highway,Forest,35.7,43,6,799,Not Started,1,Partial Possession,2,1,0,100,5.0,60.4,0,1,73.9,0,0,0
LAP-10764,Chhattisgarh,CHH-6,Renewable Energy,Forest,26.5,93,3,601,Fully Disbursed,100,Full Possession,1,1,0,100,4.2,59.1,6,6,22.1,0,0,0
LAP-10765,Karnataka,KAR-4,Railway,Private Agricultural,41.7,11,5,1296,Not Started,8,Survey Complete,0,0,1,67,5.6,91.0,2,3,100.0,0,0,0
LAP-10766,Punjab,PUN-4,Irrigation,Private Agricultural,103.4,75,6,372,Partially Disbursed,15,Not Started,2,1,1,28,3.4,83.2,4,8,87.9,0,0,0
LAP-10767,Tamil Nadu,TAM-2,Power Transmission,Private Agricultural,24.4,100,4,948,Fully Disbursed,100,Full Possession,1,0,1,9,7.4,68.4,3,2,45.5,1,1,184
LAP-10768,Chhattisgarh,CHH-6,Urban Development,Private Agricultural,5.2,35,5,310,Partially Disbursed,29,Award Declared,1,0,0,100,2.8,62.1,3,8,69.0,0,0,0
LAP-10769,Madhya Pradesh,MAD-4,Power Transmission,Private Agricultural,98.8,76,5,704,Partially Disbursed,76,Partial Possession,0,0,1,11,6.0,31.8,3,3,44.7,1,0,0
LAP-10770,Chhattisgarh,CHH-4,Highway,Private Agricultural,127.3,282,4,1090,Fully Disbursed,100,Survey Complete,0,0,1,35,6.2,96.9,3,0,53.9,0,0,0
LAP-10771,Madhya Pradesh,MAD-5,Industrial Corridor,Government,22.1,132,6,92,Fully Disbursed,87,Survey Complete,1,1,0,100,3.4,68.1,0,4,65.9,0,0,0
LAP-10772,Punjab,PUN-2,Urban Development,Private Agricultural,33.0,121,6,1455,Not Started,4,Partial Possession,1,0,0,100,7.6,63.8,1,5,27.7,0,0,0
LAP-10773,Chhattisgarh,CHH-3,Power Transmission,Mixed,26.2,76,5,48,Partially Disbursed,66,Partial Possession,0,0,0,100,5.8,69.7,1,4,72.7,0,0,0
LAP-10774,Odisha,ODI-6,Railway,Private Agricultural,17.9,36,1,245,Not Started,0,Not Started,1,1,1,71,3.8,38.2,1,0,61.1,1,1,16
LAP-10775,Bihar,BIH-6,Urban Development,Private Agricultural,26.4,456,6,1012,Fully Disbursed,94,Award Declared,1,1,1,90,4.4,50.9,3,5,62.1,0,1,192
LAP-10776,Telangana,TEL-2,Irrigation,Private Agricultural,20.7,29,3,207,Fully Disbursed,89,Survey Complete,0,0,1,69,5.0,48.2,2,1,75.0,0,0,0
LAP-10777,Gujarat,GUJ-3,Irrigation,Forest,25.3,24,3,258,Partially Disbursed,15,Not Started,1,1,0,100,8.9,79.7,1,8,34.7,0,0,0
LAP-10778,Bihar,BIH-3,Irrigation,Tribal,32.1,102,3,735,Partially Disbursed,78,Full Possession,2,0,1,34,8.5,59.4,1,3,45.0,0,0,0
LAP-10779,Punjab,PUN-5,Railway,Private Agricultural,189.8,11,2,1057,Partially Disbursed,43,Full Possession,0,0,1,4,4.9,85.8,2,7,67.0,0,0,0
LAP-10780,Maharashtra,MAH-1,Renewable Energy,Private Agricultural,2.8,51,4,720,Not Started,1,Award Declared,0,0,0,100,3.7,67.8,2,7,99.5,1,0,0
LAP-10781,Gujarat,GUJ-5,Industrial Corridor,Private Agricultural,67.0,59,3,45,Not Started,8,Partial Possession,1,1,1,12,5.9,92.9,1,3,39.2,1,1,101
LAP-10782,Odisha,ODI-3,Irrigation,Mixed,36.7,41,5,192,Not Started,0,Partial Possession,0,0,0,100,4.2,93.9,1,3,72.5,0,0,0
LAP-10783,Madhya Pradesh,MAD-2,Irrigation,Mixed,9.6,7,3,531,Not Started,4,Survey Complete,1,1,1,27,6.7,64.6,0,5,55.0,1,0,0
LAP-10784,Bihar,BIH-1,Power Transmission,Private Agricultural,12.8,46,1,1006,Not Started,7,Award Declared,1,1,1,94,7.7,79.8,1,7,89.6,1,1,58
LAP-10785,Jharkhand,JHA-4,Highway,Government,56.2,119,5,306,Not Started,3,Partial Possession,4,0,0,100,6.6,61.9,2,1,51.4,1,0,0
LAP-10786,Tamil Nadu,TAM-5,Renewable Energy,Tribal,29.6,47,3,659,Fully Disbursed,94,Partial Possession,0,0,0,100,3.8,43.4,4,7,46.5,1,1,85
LAP-10787,West Bengal,WES-1,Highway,Forest,15.9,29,5,469,Fully Disbursed,96,Not Started,3,1,0,100,7.5,61.6,2,7,70.1,0,1,178
LAP-10788,Punjab,PUN-1,Highway,Government,19.7,65,6,460,Partially Disbursed,30,Full Possession,1,0,0,100,5.1,70.2,2,8,92.8,0,0,0
LAP-10789,Telangana,TEL-1,Highway,Tribal,49.2,129,4,248,Not Started,6,Partial Possession,3,1,0,100,4.7,87.6,1,1,96.3,0,0,0
LAP-10790,Karnataka,KAR-4,Renewable Energy,Forest,14.2,152,3,33,Partially Disbursed,32,Not Started,2,0,1,100,6.3,77.9,0,8,64.7,1,1,55
LAP-10791,Haryana,HAR-2,Highway,Private Agricultural,36.0,15,5,234,Partially Disbursed,79,Not Started,1,1,0,100,7.6,40.8,5,2,34.8,1,0,0
LAP-10792,Rajasthan,RAJ-5,Highway,Tribal,19.9,11,5,604,Not Started,4,Not Started,1,0,0,100,6.6,60.5,5,2,42.4,0,0,0
LAP-10793,Odisha,ODI-3,Railway,Tribal,21.8,35,1,1006,Fully Disbursed,87,Full Possession,2,1,1,23,4.8,100.0,2,0,61.8,0,0,0
LAP-10794,Tamil Nadu,TAM-6,Urban Development,Private Agricultural,19.4,313,6,1141,Partially Disbursed,75,Partial Possession,2,1,1,67,2.6,41.5,2,8,42.6,0,1,241
LAP-10795,Telangana,TEL-2,Urban Development,Private Agricultural,14.8,21,2,1048,Fully Disbursed,92,Award Declared,1,0,0,100,9.7,71.6,0,0,37.9,0,0,0
LAP-10796,Tamil Nadu,TAM-1,Highway,Private Agricultural,64.9,93,3,1239,Fully Disbursed,89,Partial Possession,0,0,1,70,5.0,58.0,0,1,63.5,0,0,0
LAP-10797,Jharkhand,JHA-2,Railway,Private Agricultural,26.7,65,5,1183,Fully Disbursed,92,Full Possession,0,0,1,31,3.6,32.7,2,0,14.6,0,0,0
LAP-10798,Tamil Nadu,TAM-2,Railway,Government,28.8,16,1,461,Partially Disbursed,49,Full Possession,2,1,1,21,4.1,48.5,1,8,50.0,0,0,0
LAP-10799,Rajasthan,RAJ-4,Highway,Private Agricultural,45.4,268,2,937,Fully Disbursed,98,Award Declared,3,0,1,82,3.5,25.4,1,3,63.3,0,0,0
LAP-10800,Jharkhand,JHA-5,Highway,Tribal,9.6,48,5,1139,Fully Disbursed,95,Full Possession,1,1,0,100,6.5,61.7,2,5,72.9,0,0,0
LAP-10801,Chhattisgarh,CHH-3,Airport,Tribal,8.2,90,1,306,Partially Disbursed,15,Not Started,2,1,1,52,4.8,73.1,3,1,92.2,0,0,0
LAP-10802,Rajasthan,RAJ-1,Industrial Corridor,Mixed,3.5,156,3,413,Not Started,7,Full Possession,1,1,0,100,7.7,69.2,1,6,77.4,1,1,41
LAP-10803,Telangana,TEL-5,Railway,Forest,22.5,12,3,1150,Partially Disbursed,48,Not Started,2,1,0,100,1.0,67.6,5,6,46.0,0,1,72
LAP-10804,Madhya Pradesh,MAD-3,Industrial Corridor,Private Agricultural,9.0,3,2,90,Fully Disbursed,87,Survey Complete,1,1,0,100,3.4,66.1,1,3,67.8,0,0,0
LAP-10805,Bihar,BIH-2,Industrial Corridor,Government,23.3,73,6,455,Not Started,6,Survey Complete,1,1,0,100,4.8,63.2,2,1,39.9,0,0,0
LAP-10806,West Bengal,WES-5,Urban Development,Tribal,8.7,67,1,845,Not Started,6,Not Started,1,1,0,100,5.9,70.4,1,7,45.6,1,0,0
LAP-10807,Gujarat,GUJ-1,Highway,Tribal,47.6,74,2,722,Not Started,5,Partial Possession,1,1,1,88,5.0,69.4,4,1,23.5,0,1,22
LAP-10808,Haryana,HAR-2,Industrial Corridor,Tribal,16.1,13,4,43,Partially Disbursed,16,Award Declared,1,1,0,100,7.3,46.2,2,6,36.2,0,0,0
LAP-10809,Jharkhand,JHA-1,Highway,Private Agricultural,88.7,88,3,1142,Partially Disbursed,71,Partial Possession,0,0,1,99,4.8,50.0,2,2,35.8,1,0,0
LAP-10810,Haryana,HAR-6,Highway,Forest,16.5,54,3,1272,Partially Disbursed,16,Survey Complete,1,0,0,100,8.3,60.3,4,8,37.8,0,1,95
LAP-10811,Tamil Nadu,TAM-3,Highway,Private Agricultural,10.7,9,5,296,Not Started,7,Survey Complete,1,1,1,98,7.8,48.3,1,7,35.2,0,1,118
LAP-10812,Uttar Pradesh,UTT-3,Urban Development,Forest,13.9,207,3,997,Partially Disbursed,72,Not Started,1,1,1,20,4.2,46.9,2,7,75.5,0,1,49
LAP-10813,Rajasthan,RAJ-6,Railway,Forest,34.5,15,2,1262,Partially Disbursed,82,Partial Possession,2,1,0,100,7.1,62.9,5,0,84.9,0,0,0
LAP-10814,Bihar,BIH-6,Airport,Forest,16.1,5,6,217,Partially Disbursed,33,Survey Complete,0,0,0,100,8.3,67.8,4,8,39.9,0,0,0
LAP-10815,Madhya Pradesh,MAD-6,Urban Development,Private Agricultural,162.6,189,1,87,Partially Disbursed,36,Partial Possession,3,0,1,87,8.7,76.2,1,3,92.4,0,0,0
LAP-10816,Bihar,BIH-4,Railway,Forest,19.5,26,2,19,Fully Disbursed,93,Partial Possession,0,0,0,100,3.6,48.8,4,8,70.5,0,0,0
LAP-10817,Tamil Nadu,TAM-4,Highway,Private Agricultural,7.6,26,6,1076,Fully Disbursed,98,Full Possession,0,0,0,100,4.3,67.5,5,7,0.9,1,0,0
LAP-10818,Uttar Pradesh,UTT-1,Irrigation,Private Agricultural,74.4,83,4,314,Not Started,5,Full Possession,0,0,1,52,4.1,66.7,1,4,38.3,0,1,182
LAP-10819,Jharkhand,JHA-2,Railway,Private Agricultural,21.8,75,5,918,Partially Disbursed,20,Award Declared,0,0,0,100,4.6,30.2,3,2,59.2,0,0,0
LAP-10820,Bihar,BIH-4,Railway,Private Agricultural,18.3,68,1,450,Partially Disbursed,54,Full Possession,2,1,1,24,8.3,91.4,4,5,53.1,1,1,59
LAP-10821,Tamil Nadu,TAM-4,Irrigation,Mixed,22.6,99,1,16,Not Started,0,Partial Possession,1,0,1,73,6.6,53.2,4,3,52.9,0,1,163
LAP-10822,Haryana,HAR-3,Highway,Forest,42.2,5,2,36,Not Started,0,Partial Possession,4,1,0,100,8.0,64.5,6,6,48.7,0,0,0
LAP-10823,Tamil Nadu,TAM-4,Airport,Private Agricultural,6.0,47,1,1477,Partially Disbursed,61,Survey Complete,0,0,1,47,1.7,75.6,2,1,71.2,0,0,0
LAP-10824,Uttar Pradesh,UTT-6,Renewable Energy,Government,12.4,206,5,1238,Not Started,0,Partial Possession,0,0,0,100,6.2,61.2,2,7,8.9,0,0,0
LAP-10825,Haryana,HAR-6,Power Transmission,Government,17.3,113,5,955,Partially Disbursed,83,Full Possession,1,0,0,100,5.3,5.0,1,3,49.0,1,0,0
LAP-10826,Tamil Nadu,TAM-1,Industrial Corridor,Private Agricultural,23.7,166,1,1488,Fully Disbursed,94,Not Started,2,0,0,100,7.5,86.5,2,6,94.2,0,0,0
LAP-10827,Bihar,BIH-5,Railway,Private Agricultural,34.7,23,3,126,Not Started,3,Award Declared,0,0,1,70,7.1,40.1,5,4,48.6,0,0,0
